id,name,symbol,num_market_pairs,date_added,max_supply,circulating_supply,total_supply,cmc_rank,price,volume_24h,volume_change_24h,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d,market_cap,market_cap_dominance,fully_diluted_market_cap,mineable,exchange,payments
6610,Defis Network,DFS,4,2020-08-17 0:00:00,1.00E+07,370848,1415428,2106,0.522515071,46119.75137,5.0955,0.00717129,5.85464758,-29.5321792,-41.65912549,-37.73156262,-59.68426378,193773.6689,0,5225150.71,No,No,No
8367,Name Change Token,NCT,9,2021-02-01 0:00:00,-1.00E+05,56959241.2,56959241.2,2107,0.003396847,0,0,0.00717129,3.03578229,-51.47325238,-50.11461822,-77.94967308,-84.54082327,193481.8558,0,193481.86,No,No,No
9440,Mochi Market,MOMA,6,2021-04-25 0:00:00,1.00E+08,27342478.45,1.00E+08,2108,0.007075314,764.1632773,63.0856,2.38439834,1.61035296,-28.56158833,-55.85693505,-66.35724992,-79.51744025,193456.6235,0,707531.41,No,No,No
7368,Power Index Pool Token,PIPT,1,2020-10-10 0:00:00,-1.00E+05,199884,199884,2109,0.963531841,8146.039778,-72.56,-1.34641753,-3.32257916,-23.16734666,-46.02980289,-41.70797604,-50.67777433,192594.5985,0,192594.6,No,No,No
815,Kobocoin,KOBO,1,2015-02-15 0:00:00,-1.00E+05,24700247.68,24700247.68,2110,0.007734239,0,0,-1.16064802,-1.37557317,-9.56803872,-26.41392253,-21.32348399,-53.95534009,191037.6204,0,191037.62,No,No,No
2828,SPINDLE,SPD,3,2018-05-28 0:00:00,-1.00E+05,4050576097,1.00E+10,2111,4.70E-05,679.6055066,-1.7391,-0.37931973,-2.0257627,-37.23620135,-53.44372875,-53.8480573,-68.69209926,190427.9696,0,470125.64,No,No,No
2070,DomRaider,DRT,7,2017-10-19 0:00:00,1.30E+09,591500000,1.30E+09,2112,0.000321244,0,0,-1.09332209,-1.25309163,-22.03346912,-27.29801942,-73.860972,-65.61315775,190015.9194,0,417617.41,No,No,No
8895,ORAO Network,ORAO,4,2021-03-20 0:00:00,1.00E+09,39397667.8,1.00E+09,2113,0.004818864,9080.680657,-35.2075,-0.53430697,0.330328,-34.35790385,-43.67411457,-41.38676819,-53.74604363,189852.0105,0,4818864.19,No,No,No
9709,MoonTrust,MNTT,2,2021-05-11 0:00:00,1.00E+12,7.00E+11,9.75E+11,2114,2.71E-07,100.4709272,-18.3372,0.00717129,-8.13070777,-45.08099258,-65.82311751,-73.21241685,-72.35838601,189388.7344,0,270748.73,No,No,No
5469,AMATEN,AMA,1,2020-04-16 0:00:00,5.00E+08,7571323.33,5.00E+08,2115,0.02497682,0,-100,0.00717129,0.00531811,-14.46232038,-41.84777924,-52.71419506,-63.98708687,189107.5786,0,12488409.91,No,No,No
4182,GoWithMi,GMAT,3,2019-07-29 0:00:00,-1.00E+05,2723550000,1.49E+10,2116,6.90E-05,12262.30307,618.3969,-0.05181945,-0.36958646,-44.18145856,-55.5120012,-38.57463826,-59.74441937,187920.4479,0,1028075.37,No,No,No
3008,Vivid Coin,VIVID,1,2018-08-01 0:00:00,-1.00E+05,7697539.173,7910746.173,2117,0.0243926,0,0,-1.16064802,-1.37557317,226.6705209,289.2940873,2026.859664,589.7844244,187762.9949,0,192963.67,Yes,No,No
3652,ZumCoin,ZUM,4,2018-12-28 0:00:00,1.00E+10,988819491.2,988819491.2,2118,0.000189824,0.03444156,0,0.00717129,-10.09311692,-13.71580972,-41.30350673,125.6993077,1.09801835,187701.5036,0,1898238.31,Yes,No,No
8882,Alliance Fan Token,ALL,1,2021-03-18 0:00:00,-1.00E+05,1001165,5.00E+06,2119,0.18745466,21475.53424,-15.7696,-2.35914451,-4.93676429,-25.43628462,-53.3977216,-54.54731835,-64.05630611,187673.0448,0,937273.3,No,No,No
4273,Sessia,KICKS,3,2019-08-21 0:00:00,-1.00E+05,9062174.797,1.00E+08,2120,0.020578773,27928.44956,0.6082,-1.62094005,-2.69531974,-13.20747873,-30.26544542,-29.88534046,-36.99951457,186488.4402,0,2057877.32,No,No,No
10822,Robust Token,RBT,1,2021-07-10 0:00:00,1.00E+05,23904.88,87312.32,2121,7.777576914,5178.347104,4.4447,-0.15338437,6.436223,-21.2236242,-47.76820349,-33.92699118,-57.9811642,185922.0428,0,777757.69,No,No,No
9509,Legia Warsaw Fan Token,LEG,1,2021-04-30 0:00:00,5.00E+06,426850,5.00E+06,2122,0.435122029,53000.72789,-12.4091,-2.10354018,-5.43059928,-23.48121686,-51.57666161,-58.75883299,-66.20966014,185731.8382,0,2175610.15,No,No,No
1845,IXT,IXT,2,2017-07-27 0:00:00,-1.00E+05,35778843.83,65778843.83,2123,0.005139054,176.8132074,820.464,0,20.66889201,-15.32959363,-53.30092266,-44.28126882,-48.39818679,183869.4271,0,338041.06,No,No,No
3961,BZEdge,BZE,2,2019-05-22 0:00:00,3.03E+09,2995148750,2995148750,2124,6.05E-05,71.44632283,-38.1813,-1.46387163,-2.58214902,-16.01911485,-85.04334432,-78.4332993,-83.78277343,181092.9244,0,183200.1,Yes,No,No
12592,DFSocial Gaming,DFSG,2,2020-12-28 0:00:00,2.10E+07,12321318,18615000,2125,0.014658464,4338.472002,-34.6966,-0.51117448,-2.84852301,-28.47935162,-46.33643663,-71.66235909,-80.66782804,180611.5976,0,307827.75,No,No,No
7436,BonFi,BNF,6,2020-10-17 0:00:00,962499999,297418335,962499999,2126,0.000605532,104354.1523,2.3168,-0.30574649,-1.73831466,-35.63851264,-58.02832514,-51.38540693,-63.27026371,180096.4149,0,582824.86,No,No,No
7746,Felixo Coin,FLX,1,2020-11-23 0:00:00,8.00E+09,1.50E+08,8.00E+09,2127,0.001189883,0,0,-1.16064802,97.24885367,20.57594837,-1.88523004,-3.16736491,-32.7039586,178482.4398,0,9519063.46,No,No,No
2242,Qbao,QBT,2,2017-12-02 0:00:00,-1.00E+05,65351403,1.00E+08,2128,0.002724472,233.590421,-80.7173,0.00717129,6.77089227,-24.57242389,-46.43112461,-41.66013763,-49.30352761,178048.0353,0,272447.15,No,No,No
2479,Equal,EQL,1,2018-01-29 0:00:00,-1.00E+05,405842550,675259060,2129,0.000436607,129.9380906,-68.3959,-1.57199529,-4.98354636,-22.97555277,-46.06436761,-59.04144889,-66.40052857,177193.5707,0,294822.62,No,No,No
4286,ZENZO,ZNZ,4,2019-08-26 0:00:00,8.30E+07,29667005.77,8.30E+07,2130,0.005968784,32.0878366,-91.7977,-15.54217217,-10.04953332,0.80708343,-47.26739488,-42.64939039,-67.78092568,177075.9436,0,495409.06,No,No,No
6789,Blockchain Cuties Universe Governance,BCUG,9,2020-08-31 0:00:00,1.00E+07,1377891.57,1522142.47,2131,0.128036621,36011.05474,-57.8332,0.17502518,-7.03624308,-21.52878639,-54.83724773,-69.93322487,-79.95008627,176420.5808,0,1280366.21,No,No,No
638,Trollcoin,TROLL,2,2014-09-30 0:00:00,-1.00E+05,592810145,592810145,2132,0.000297471,0.18663057,-88.1691,-1.16064802,-1.37557317,-9.56803872,-26.41392253,-27.37552368,-32.7039586,176343.6684,0,176343.67,Yes,No,No
2444,CRYPTO20,C20,6,2018-01-22 0:00:00,-1.00E+05,40368438.79,40656081.98,2133,0.004362166,19.40090799,-1.7391,0.40346352,-1.45519256,-16.74114647,-83.78840741,-99.86299572,-99.87616423,176093.8236,0,177348.57,No,No,No
7572,Yearn Secure,YSEC,1,2020-11-02 0:00:00,-1.00E+05,999681.8284,1.00E+06,2134,0.175544945,0,0,-1.34641753,-2.58846978,-16.15694009,-34.06181458,-28.50899961,-36.76154933,175489.0915,0,175544.94,No,No,No
9906,Bunicorn,BUNI,14,2021-05-18 0:00:00,1.00E+09,28049238.7,131394109.3,2135,0.006207279,37577.46342,-7.8854,-0.00885499,-0.1012245,-25.81183331,-54.92541696,-59.70213353,-71.50049667,174109.4414,0,6207278.68,No,Yes,No
2723,FuzeX,FXT,2,2018-05-10 0:00:00,-1.00E+05,915627153.3,1087156610,2136,0.000189701,0,0,-1.34047028,-2.09380251,10.9032284,-47.70270538,-26.05412576,-37.09766254,173695.4689,0,206234.79,No,No,No
1861,Stox,STX,5,2017-08-05 0:00:00,-1.00E+05,50422076.47,53816468.82,2137,0.003429817,277.8519988,-25.474,0.00717129,-3.29063181,-40.64571877,-54.75720112,-52.1293374,-51.04726488,172938.4899,0,184580.63,No,No,No
7636,Team Heretics Fan Token,TH,1,2020-11-10 0:00:00,-1.00E+05,432137,5.00E+06,2138,0.396495008,54451.09044,-4.1862,-4.00941249,-3.20834182,-18.22260082,-46.82769578,-37.1279443,-46.91262892,171340.1634,0,1982475.04,No,No,No
12161,REVIVAL,RVL,2,2021-09-27 0:47:48,5.00E+14,3.08E+14,4.59E+14,2139,5.56E-10,1095.913737,-10.1489,-0.50461138,1.42903057,-10.63054306,-38.82245311,-42.77689697,-83.92937186,171242.1568,0,278164.8,No,No,No
290,BlueCoin,BLU,1,2014-04-28 0:00:00,-1.00E+05,574683675,574683675,2140,0.000297471,0,0,-1.16064802,-1.37557317,-9.56803872,-63.20696126,-63.68776184,-66.3519793,170951.5741,0,170951.57,Yes,No,No
1878,Shadow Token,SHDW,1,2017-08-12 0:00:00,-1.00E+05,7.00E+06,1.00E+07,2141,0.0243926,19.5977911,0,-1.16064802,49.76301853,-12.759755,-9.93942757,-39.84639335,-44.81724605,170748.2008,0,243926,No,No,No
4034,Jarvis+,JAR,4,2019-06-20 0:00:00,-1.00E+05,108157249.2,6.00E+08,2142,0.001576998,55720.79648,-30.5292,-0.80061298,0.74019875,-43.18538405,-58.05395352,-59.1946736,-64.86082727,170563.738,0,946198.65,No,No,No
1495,PoSW Coin,POSW,1,2017-01-03 0:00:00,-1.00E+05,44100000,7.00E+07,2143,0.00386712,0,0,-1.16064802,-1.37557317,-9.56803872,-26.41392253,18.01477402,9.35606728,170539.9713,0,270698.37,No,No,No
1085,Swing,SWING,1,2015-09-28 0:00:00,-1.00E+05,5721698.529,5721698.529,2144,0.029747073,0,0,-1.16064802,-1.37557317,-16.26670252,-31.86474308,-28.0945779,-42.4820159,170203.7856,0,170203.79,Yes,No,No
12599,ASPO World,ASPO,11,2021-11-14 13:43:12,5.00E+08,12121884.66,5.00E+08,2145,0.014012859,220934.6565,23.6637,-0.21794519,-12.05431608,-53.44039757,-64.47270704,-64.75444936,-88.9601937,169862.2594,0,7006429.45,No,No,No
4927,RigoBlock,GRG,2,2020-07-22 0:00:00,-1.00E+05,2701063.12,7008053,2146,0.062636198,341.5424268,-24.4404,-1.44203828,-4.79166241,-21.97990564,-51.15562148,-36.16511316,-55.60472167,169184.3245,0,438957.8,No,No,No
1281,ION,ION,5,2016-06-08 0:00:00,-1.00E+05,13840030.12,19740030.12,2147,0.0121963,0,0,-1.16064802,8.49776975,-7.30723969,-67.59883738,-35.7149381,-44.81724605,168797.1601,0,240755.33,No,No,No
3256,Bitether,BTR,1,2018-09-07 0:00:00,-1.00E+05,56735293.26,5.50E+08,2148,0.002974707,0,0,-1.16064802,-1.37557317,-9.56803872,-26.41392253,-27.37552368,-32.7039586,168770.8928,0,1636089.03,No,No,No
15226,Lepasa,LEPA,5,2021-11-26 9:47:34,1.00E+08,2222673,1.00E+08,2149,0.075272135,44945.33715,-60.2359,0.37792639,-1.86338274,-44.4744295,-53.36014289,-67.62589089,-60.19262636,167305.3411,0,7527213.46,No,No,No
2310,Bounty0x,BNTY,3,2017-12-26 0:00:00,-1.00E+05,232720096.7,500000000,2150,0.000716012,3642.396768,-45.6032,-0.83915654,-4.32270506,-33.37498991,-40.40613561,-8.42125527,-26.65338066,166630.2963,0,358005.82,No,No,No
1578,Zero,ZER,7,2017-03-20 0:00:00,1.70E+07,11420015.4,11420015.4,2151,0.014576066,3.0674537,0,-1.16064802,-5.52440534,-33.52706772,-41.71139449,-1.15001834,-82.68404624,166458.8973,0,247793.12,Yes,No,No
8709,ETHA Lend,ETHA,16,2021-03-07 0:00:00,3.00E+07,9359425.155,3.00E+07,2152,0.017712633,300633.0894,104.6783,-0.05515425,8.1322665,-33.87016286,-58.33457164,-54.83033655,-73.21327376,165780.064,0,531378.99,No,No,No
3611,Noir,NOR,2,2018-11-20 0:00:00,-1.00E+05,20572511.35,20572511.35,2153,0.00803171,0,0,-4.69062488,-1.37557317,-9.56803872,-20.52703633,40.06149004,21.13287452,165232.4409,0,165232.44,Yes,No,No
8383,Filecash,FIC,4,2021-02-03 0:00:00,2.00E+09,25718348,1995952416,2154,0.006406773,189744.3188,33.7254,0.30353656,3.27291961,-33.50488747,-44.66577094,-59.03015051,-64.44665758,164771.6217,0,12813546.32,No,No,No
128,Maxcoin,MAX,2,2014-02-12 0:00:00,1.00E+08,61445805,61445805,2155,0.002677237,25.02891385,276451.2775,-1.16064802,-1.37557317,-67.16920203,-5.38932896,-27.37552368,-74.22704797,164504.9579,0,267723.66,Yes,No,No
8131,Curio Governance,CGT,12,2020-12-29 0:00:00,5.10E+07,12635828.2,5.10E+07,2156,0.012995083,336.1592393,-93.0946,-0.00352258,5.39489794,-35.11722773,-65.95798949,-65.12428559,-84.53195585,164203.6339,0,662749.22,No,No,No
8018,Mirrored Twitter,mTWTR,3,2020-12-16 0:00:00,0,36916.51173,36916.51173,2157,4.440715588,99157.68292,279.6197,-9.82467845,-36.46033428,-91.89138306,-91.72850249,-88.61721618,-88.44784678,163935.7291,0,163935.73,No,No,No
276,Bitstar,BITS,1,2014-04-23 0:00:00,-1.00E+05,21145111,21145111,2158,0.007734239,0,0,-1.16064802,-1.37557317,-9.56803872,-23.47047943,-51.58368245,-35.19640458,163541.3434,0,163541.34,No,No,No
2034,Everex,EVX,11,2017-10-10 0:00:00,-1.00E+05,22700000,2.50E+07,2159,0.007139437,4638.204626,-39.2346,-1.16065628,-42.49294559,-22.48542483,-59.86636597,-72.35177875,-74.63330636,162065.2183,0,178485.92,No,No,No
3596,Nerva,XNV,1,2018-11-06 0:00:00,-1.00E+05,17017723.49,17017723.49,2160,0.009519063,155.2318283,0,-1.16064802,-9.82909547,-25.79941639,-21.50818403,-19.86264682,-28.21755584,161992.7898,0,161992.79,Yes,No,No
9262,UniFarm,UFARM,7,2021-04-16 0:00:00,-1.00E+05,38375919,1.00E+09,2161,0.004219771,37040.46178,-2.2724,-0.324139,-1.08752984,-27.27245337,-61.45874882,-58.64614737,-67.63882876,161937.5938,0,4219771.1,No,No,No
7318,Zero Utility Token,ZUT,1,2020-10-06 0:00:00,1000,968.7557749,968.7557749,2162,165.6671393,0,-100,-1.34641753,-2.58846978,-20.08877823,-39.92504465,-36.69913432,-46.58736627,160490.9979,0,165667.14,No,No,No
12799,Internet of Energy Network,IOEN,7,2021-10-16 12:20:56,1.00E+09,2.00E+07,1.00E+09,2163,0.008002375,11619.9158,-7.4232,4.68064549,0.10010895,-15.17302433,-49.5952192,-37.88237379,-67.98219141,160047.4951,0,8002374.75,No,No,No
2462,AidCoin,AID,1,2018-01-24 0:00:00,-1.00E+05,42547118.14,42547118.7,2164,0.003751002,0,0,0.39708439,-1.46520922,-16.74102373,-36.21655778,-36.65065659,-44.90306874,159594.3455,0,159594.35,No,No,No
8305,Insured Finance,INFI,3,2021-01-22 0:00:00,1.20E+08,30664361.15,1.20E+08,2165,0.005202567,1852.811711,231.2175,-1.34125699,1.00288469,-17.1408782,-54.56194366,-60.61260452,-82.69933107,159533.3893,0,624308.02,No,No,No
3489,Escroco Emerald,ESCE,2,2018-10-23 0:00:00,-1.00E+05,1.00E+09,1.00E+09,2166,0.000158812,0,0,-1.1799437,-1.45302057,-10.00667998,-26.92173007,-27.42263674,-32.86227233,158812.3799,0,158812.38,No,No,No
3738,Decentralized Crypto Token,DCTO,2,2019-02-13 0:00:00,-1.00E+05,993067231.9,6.30E+09,2167,0.000158812,0,0,-1.1799437,-1.45302057,-10.00667998,-26.92173007,-27.42263674,-32.86227233,157711.3705,0,1000517.99,No,No,No
1252,2GIVE,2GIVE,1,2016-05-16 0:00:00,-1.00E+05,528260392,528260392,2168,0.000297471,0,0,-1.16064802,-1.37557317,-9.56803872,-26.41392253,-27.37552368,-32.7039586,157142.0061,0,157142.01,Yes,No,No
3457,Iridium,IRD,2,2018-10-16 0:00:00,2.50E+07,24011165.74,24011165.74,2169,0.006544356,58.22815087,-34.9263,-1.16064802,8.48686952,-20.41987407,-46.03687652,-64.44631847,-50.0025658,157137.6197,0,163608.9,Yes,Yes,No
5587,2key.network,2KEY,4,2020-05-14 0:00:00,6.00E+08,78369696.86,599020418.8,2170,0.001998146,0,0,0.00717129,0.00531811,-9.58551149,-61.87700215,-70.71248804,-74.52638209,156594.0638,0,1198887.35,No,No,No
6156,Donut,DONUT,6,2020-08-04 0:00:00,-1.00E+05,120355919.3,120355919.3,2171,0.001294764,0,-100,-7.60476458,-8.76739544,-14.41499359,-36.33200268,-47.10963001,-60.12302737,155832.5024,0,155832.5,No,No,No
2843,Ether Zero,ETZ,5,2018-06-05 0:00:00,-1.00E+05,186439870,228469282.9,2172,0.000829133,0,0,-1.30092037,5.46712621,198.4048163,107.2415743,81.37082957,34.05661134,154583.3757,0,189431.33,Yes,No,No
1916,BiblePay,BBP,3,2017-08-27 0:00:00,5.20E+09,2552987248,2552987248,2173,6.05E-05,38288.52728,-27.7601,-25.83873335,-26.15168926,-47.93753039,-34.88468845,-55.18019405,-37.78369232,154437.4663,0,314562.8,Yes,No,Yes
2056,PiplCoin,PIPL,1,2017-10-16 0:00:00,7531907537,172536808.9,7329758708,2174,0.000892751,0,0,-1.11925016,-1.33688771,-9.71992518,10.41321818,-45.51892871,-49.50040402,154032.3499,0,6724115.42,No,No,No
5025,Jade Currency,JADE,8,2020-04-26 0:00:00,-1.00E+05,53652398,9.00E+07,2175,0.002856878,56610.85554,11.2226,-0.39506854,-2.10903744,-44.98176626,-73.96308906,-70.32394606,-87.47140761,153278.3373,0,257118.99,No,No,No
1185,Freedomcoin,FREED,3,2016-03-01 0:00:00,1.80E+07,6604387.319,1.80E+07,2176,0.023202888,12.0632306,-89.5273,-0.1363387,8.43141449,-21.62472913,-38.43900714,-55.12902846,-55.12902846,153240.8613,0,417651.99,Yes,No,No
2901,FansTime,FTI,7,2018-07-06 0:00:00,-1.00E+05,2.85E+09,1.00E+10,2177,5.38E-05,184963.478,-16.5588,-0.04223442,-2.57763694,-16.45572413,-20.43264894,-11.92962256,-25.62068235,153226.1722,0,537635.69,No,No,No
8439,Warp Finance,WARP,3,2021-02-13 0:00:00,150000,4674,150000,2178,32.66051101,176590.1239,-21.853,-1.17536631,-33.34176818,-16.2632075,-55.91681933,-73.27034054,-88.35961672,152655.2285,0,4899076.65,No,No,No
9663,ArGo,ARGO,2,2021-05-12 0:00:00,1.00E+08,8895833,65541667,2179,0.01714628,4301.347913,57.5924,-1.34641753,-2.65557822,-22.67826351,-58.60325779,-73.58611201,-82.11147625,152530.4447,0,1714628.01,No,No,No
3158,ZCore,ZCR,4,2018-08-13 0:00:00,1.80E+07,12505925.35,12505925.35,2180,0.012185341,271.4066284,-49.3109,-0.37543243,-8.53027451,-29.36434461,-9.30942195,77.37059856,7.34503125,152388.9617,0,219336.13,Yes,No,No
8862,Rage Fan,RAGE,5,2021-03-31 0:00:00,4.00E+08,56719937.58,4.00E+08,2181,0.002677048,2145.646483,-50.5771,0.34606023,1.25768893,-10.53893501,-53.54246099,-52.35167148,-67.19789527,151842.0189,0,1070819.37,No,No,No
3369,Kuende,KUE,2,2019-05-21 0:00:00,3.56E+09,893470232.8,3013984637,2182,0.000169842,0,0,0.00717129,0.00531811,-0.0919902,12.43532806,-75.39101102,-19.27517742,151749.1061,0,604638.85,No,No,No
12207,Ronin Gamez,RONINGMZ,3,2021-09-30 1:08:05,1.00E+10,8.20E+09,1.00E+10,2183,1.85E-05,0,0,0,0,-47.24663555,-47.97273385,-29.1040304,-43.65688777,151617.3361,0,184899.19,No,No,No
4124,EOS TRUST,EOST,1,2019-07-17 0:00:00,-1.00E+05,7518810122,1.00E+11,2184,2.02E-05,0,0,-1.44288594,-2.5529685,-16.12351042,-33.67661214,-28.10930933,-35.07935716,151570.077,0,2016122.79,No,No,No
951,Synergy,SNRG,1,2015-06-08 0:00:00,-1.00E+05,4897671.655,4897671.655,2185,0.030936956,0,0,-1.16064802,-1.37557317,-9.56803872,-32.27476056,-33.15977401,-52.0630938,151519.0537,0,151519.05,No,No,No
5169,PYRO Network,PYRO,2,2020-02-17 0:00:00,-1.00E+05,801062431.7,806075544,2186,0.000189043,0,0,-1.22545814,-1.63534104,-11.02533661,-18.6952219,-18.80816978,-29.35819171,151435.5818,0,152383.28,No,No,No
8934,StakerDAO,STKR,1,2021-03-24 0:00:00,3.00E+08,25445942.91,3.00E+08,2187,0.005913793,0,0,0,0,0,0,0,-35.74525566,150482.0365,0,1774137.87,No,No,No
2862,Smartshare,SSP,2,2018-06-14 0:00:00,-1.00E+05,4639918911,1.00E+10,2188,3.24E-05,3055.308792,180.2036,0.32571929,-7.20681911,-45.89322794,-45.99401111,-46.00124619,-45.95954562,150387.7148,0,324117.12,No,No,No
5876,Datamine FLUX,FLUX,2,2020-07-20 0:00:00,-1.00E+05,1250476.199,1250476.199,2189,0.12008855,10343.76066,-6.3551,-1.54904186,-0.90157266,12.44328444,-35.72887058,-49.49899904,-57.89981064,150167.8731,0,150167.87,No,No,No
3066,BitCapitalVendor,BCV,3,2018-08-02 0:00:00,-1.00E+05,1021199995,1.20E+09,2190,0.000146404,39959.19499,141.3156,-0.08146941,0.50902121,-8.17318659,-9.51007385,-17.31877877,-20.49224938,149507.8937,0,175684.95,No,No,No
3140,Ubex,UBEX,10,2018-08-13 0:00:00,-1.00E+05,3306258739,3923877492,2191,4.51E-05,249.1272426,1142.6034,-1.36501647,-49.79299745,-56.12724433,-83.91198185,-75.30282444,-89.15102695,148989.8042,0,176821.53,No,No,No
2674,Masari,MSR,3,2018-04-24 0:00:00,18500000,16642267.92,16642267.92,2192,0.008924122,35.63081367,-70.7729,-1.16064802,-1.37557317,-17.78912611,-49.82767445,-57.0969857,-58.75754989,148517.6292,0,165096.26,Yes,No,No
4028,MotaCoin,MOTA,1,2019-06-19 0:00:00,-1.00E+05,55169435.05,70400723.91,2193,0.002677237,858.2639637,-16.7911,-1.16064802,26.8028345,-18.61123485,-52.69466448,-53.31283665,-49.52796895,147701.6306,0,188479.39,Yes,No,Yes
8418,CryptoTask,CTASK,3,2021-02-09 0:00:00,15400000,1139444.817,15400000,2194,0.129608004,170.4981818,0,-1.34641753,1.11861859,-16.40912284,-7.53716773,-48.98231473,-44.67376887,147681.1679,0,1995963.25,No,No,No
5545,NFX Coin,NFXC,1,2020-05-06 0:00:00,5.00E+08,98512871.7,98512871.7,2195,0.001487354,0,-100,-1.16064802,-1.37557317,-9.56803872,22.64346246,263.1223816,68.2401035,146523.4808,0,743676.83,No,No,No
7747,reflect.finance,RFI,2,2020-11-23 0:00:00,1.00E+07,9439320.437,9439320.437,2196,0.015432597,0,0,-1.34641753,-2.58846978,-18.93282141,-40.33874761,-31.67522273,-54.11529562,145673.2291,0,154325.97,No,No,No
8794,Typhoon Network,TYPH,4,2021-03-11 0:00:00,2.00E+07,9746767.334,2.00E+07,2197,0.014438374,2059.121259,-44.7681,-0.26805387,-1.16447007,-27.37449178,-35.04422878,-36.0486092,-36.05242582,140727.4749,0,288767.49,No,No,No
14136,Zuki Moba,ZUKI,11,2021-11-09 5:55:26,1.00E+09,36819022.2,1.00E+09,2198,0.003787969,51810.96965,-2.1332,-0.26324983,1.1745605,-41.60249726,-71.8880362,-68.88130103,-84.55847658,139469.3048,0,3787968.73,No,No,No
2747,BlockMesh,BMH,2,2018-05-21 0:00:00,2.00E+09,273039970.9,2.00E+09,2199,0.000507535,0,0,0,0,0,-21.57524715,-23.36598798,-39.59155542,138577.3278,0,1015069.9,No,No,No
4460,PirateCash,PIRATE,4,2020-08-19 0:00:00,1.05E+08,25759163,37600470,2200,0.005354337,0,0,-1.16060869,4.81917715,-9.41717696,-42.41145018,-31.2194402,-60.92587185,137923.2439,0,562205.4,No,No,No
4253,CryptoBonusMiles,CBM,2,2019-09-03 0:00:00,-1.00E+05,4999998401,5.00E+09,2201,2.75E-05,10.72493043,-89.0051,-1.45794865,1.43742787,-17.01065073,-34.58001914,-49.6252096,-57.27735116,137532.8447,0,137532.89,No,No,No
8712,keyTango,TANGO,4,2021-03-08 0:00:00,5.00E+07,9537786.591,5.00E+07,2202,0.014399755,376.2495341,54198.5748,-1.34641753,-31.36091471,-22.18526551,-42.03453181,-39.29851574,-69.93998663,137341.7887,0,719987.74,No,No,No
61,TagCoin,TAG,1,2013-11-05 0:00:00,-1.00E+05,6433865.578,6433865.578,2203,0.021128432,0,0,-1.11925016,-1.33688771,-9.71992518,-25.33963342,-41.39157482,-45.67467705,135937.4931,0,135937.49,Yes,No,No
6592,BarterTrade,BART,8,2020-08-14 0:00:00,2.40E+08,68172420,239809890,2204,0.001989154,0,-100,0.15808755,-0.85121617,-26.52468787,-43.38362247,-32.15698457,-56.83647937,135605.4372,0,477396.94,No,No,No
3429,Cyber Movie Chain,CMCT,1,2018-10-11 0:00:00,-1.00E+05,2.00E+10,2.00E+10,2205,6.75E-06,0,0,0,0,-9.22057319,-28.30803727,-22.29131344,-29.86259108,135070.5006,0,135070.5,No,No,No
2438,Double-A Chain,AAC,6,2018-01-20 0:00:00,-1.00E+05,2.50E+08,1.00E+09,2206,0.000539927,30902.55574,15.8,0.73306798,2.78968502,-41.16620847,-94.2618951,-94.53424265,-94.91318541,134981.6605,0,539926.64,No,No,No
3132,EtherGem,EGEM,3,2018-08-09 0:00:00,-1.00E+05,19483114,38192180,2207,0.006924342,402.719861,-52.1406,-0.3201691,-5.87786396,-21.2252757,-31.4362332,-49.20811972,-47.50122746,134907.7453,0,264455.72,Yes,No,No
1247,AquariusCoin,ARCO,2,2016-05-04 0:00:00,-1.00E+05,3861200.749,3861200.749,2208,0.034631443,0,0,-1.18813791,-1.51387849,-13.8007787,-29.86847259,-18.52380948,-27.77934932,133718.9522,0,133718.95,No,No,No
12278,Playermon,PYM,7,2021-11-22 2:33:51,1.00E+09,26756814.54,992800000,2209,0.004980692,13905.60423,-11.5634,-0.6064816,0.10114418,-16.55144471,-47.63284826,-51.92302078,-76.25018926,133267.4528,0,4980692.02,No,No,No
9353,Kalata,KALA,15,2021-08-16 0:00:00,2.00E+08,3.50E+07,2.00E+08,2210,0.003792387,535.6702691,-51.383,-0.04609169,-0.98048806,-32.23792216,-44.78065632,-66.47728392,-85.09554979,132733.5471,0,758477.41,No,No,No
